model_display,disease,topic,profile,project,pmid,error_kind,primary_type,flags,prediction,llm_tier,disease_score,population_score,location_score,evidence_score,parameter_score,overall_score,title,year,create_date,journal,abstract_len,overall_justification,parameter_justification,evidence_justification
LEADS-2,covid19,fatality,P5,5,32818725,FP,sparse_metadata_over_inclusion,possible_bucket;sparse_or_no_abstract,possible_candidate,,-1,-1,-1,-1,-1,2,Will all SARS-CoV-2 seroprevalence surveys provide the right picture?,2020,2020/08/21,Public health,0,"The paper focuses on seroprevalence surveys of SARS-CoV-2, which is directly related to the question.",,
LEADS-2,covid19,fatality,P5,5,32727845,FP,wrong_epidemiological_parameter,other_parameter_signal;possible_bucket,possible_candidate,,-1,-1,-1,-1,-1,2,Identification of an anti-SARS-CoV-2 receptor-binding domain-directed human monoclonal antibody from a naïve semisynthetic library.,2020,2020/07/31,The Journal of biological chemistry,1444,"The study involves antibodies against SARS-CoV-2, which is relevant to seroprevalence studies.",,
LEADS-2,covid19,fatality,P5,5,32511385,FP,borderline_possible_over_inclusion,other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Yeast-Expressed SARS-CoV Recombinant Receptor-Binding Domain (RBD219-N1) Formulated with Aluminum Hydroxide Induces Protective Immunity and Reduces Immune Enhancement.,2020,2020/06/09,bioRxiv : the preprint server for biology,1332,"The study involves a SARS-CoV recombinant protein vaccine and reports on neutralizing antibodies, which are relevant to the question.",,
LEADS-2,covid19,fatality,P5,5,32587991,FP,wrong_epidemiological_parameter,original_or_data_signal;other_parameter_signal;possible_bucket,possible_candidate,,-1,-1,-1,-1,-1,2,Evaluation of SARS-CoV-2 in Breastmilk from 18 Infected Women.,2020,2020/06/27,medRxiv : the preprint server for health sciences,2812,"The study involves seroprevalence of SARS-CoV-2 in breastmilk, which is relevant to the question.",,
LEADS-2,covid19,fatality,P5,5,32935094,FP,wrong_epidemiological_parameter,original_or_data_signal;other_parameter_signal;possible_bucket,possible_candidate,,-1,-1,-1,-1,-1,2,"Antibody binding to SARS-CoV-2 S glycoprotein correlates with, but does not predict neutralization.",2020,2020/09/16,bioRxiv : the preprint server for biology,1408,"The study involves antibody binding to SARS-CoV-2 S glycoprotein, which is relevant to seroprevalence studies.",,
LEADS-2,covid19,fatality,P5,5,32793926,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Features and Functions of Systemic and Mucosal Humoral Immunity Among SARS-CoV-2 Convalescent Individuals.,2020,2020/08/15,medRxiv : the preprint server for health sciences,1160,"The study involves seroprevalence or antibody studies, which can support inference of SARS-CoV-2 infection fatality rates.",,
LEADS-2,covid19,fatality,P5,5,32511472,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Standardization of enzyme-linked immunosorbent assays for serosurveys of the SARS-CoV-2 pandemic using clinical and at-home blood sampling.,2020,2020/06/09,medRxiv : the preprint server for health sciences,1527,"The study involves serology for SARS-CoV-2, which is relevant to estimating infection fatality rates.",,
LEADS-2,covid19,fatality,P5,5,32515499,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Higher levels of IL-6 early after tocilizumab distinguish survivors from nonsurvivors in COVID-19 pneumonia: A possible indication for deeper targeting of IL-6.,2020,2020/06/10,Journal of medical virology,1513,"The study involves serum IL-6 levels in COVID-19 patients, which is relevant to the question.",,
LEADS-2,covid19,fatality,P5,5,32817935,FP,wrong_epidemiological_parameter,original_or_data_signal;other_parameter_signal;possible_bucket,possible_candidate,,-1,-1,-1,-1,-1,2,Attenuated influenza virions expressing the SARS-CoV-2 receptor-binding domain induce neutralizing antibodies in mice.,2020,2020/08/21,bioRxiv : the preprint server for biology,943,"The study involves serum neutralizing antibody titers against SARS-CoV-2, relevant to the question.",,
LEADS-2,covid19,fatality,P5,5,32577642,FP,borderline_possible_over_inclusion,other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Structural basis of a public antibody response to SARS-CoV-2.,2020,2020/06/25,bioRxiv : the preprint server for biology,908,"The study involves SARS-CoV-2 antibodies, which is directly related to seroprevalence studies.",,
LEADS-2,covid19,fatality,P5,5,32935095,FP,wrong_epidemiological_parameter,original_or_data_signal;other_parameter_signal;possible_bucket,possible_candidate,,-1,-1,-1,-1,-1,2,Enhanced SARS-CoV-2 Neutralization by Secretory IgA in vitro.,2020,2020/09/16,bioRxiv : the preprint server for biology,916,"The study focuses on IgA responses to SARS-CoV-2, which is relevant to seroprevalence and antibody studies.",,
LEADS-2,covid19,fatality,P5,5,32793905,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,De novo design of picomolar SARS-CoV-2 miniprotein inhibitors.,2020,2020/08/15,bioRxiv : the preprint server for biology,1473,"The study involves seroprevalence or antibody studies, which can support inference of SARS-CoV-2 infection fatality rates.",,
LEADS-2,covid19,fatality,P5,5,32511506,FP,wrong_epidemiological_parameter,original_or_data_signal;other_parameter_signal;possible_bucket,possible_candidate,,-1,-1,-1,-1,-1,2,A SARS-CoV-2 serological assay to determine the presence of blocking antibodies that compete for human ACE2 binding.,2020,2020/06/09,medRxiv : the preprint server for health sciences,1511,"The study involves a serological assay to determine the presence of blocking antibodies, which is relevant to the question.",,
LEADS-2,covid19,fatality,P5,5,32425634,FP,sparse_metadata_over_inclusion,original_or_data_signal;possible_bucket;sparse_or_no_abstract;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,The dynamics of antibodies to SARS-CoV-2 in a case of SARS-CoV-2 infection.,2020,2020/05/20,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,0,"The study focuses on antibody dynamics in SARS-CoV-2 infection, relevant to seroprevalence and fatality rates.",,
LEADS-2,covid19,fatality,P5,5,32676618,FP,wrong_epidemiological_parameter,original_or_data_signal;other_parameter_signal;possible_bucket,possible_candidate,,-1,-1,-1,-1,-1,2,"D614G Spike Variant Does Not Alter IgG, IgM, or IgA Spike Seroassay Performance.",2020,2020/07/18,medRxiv : the preprint server for health sciences,873,"The study involves serologic reactivity of SARS-CoV-2 variants, which is relevant to seroprevalence studies.",,
LEADS-2,covid19,fatality,P5,5,32901211,FP,sparse_metadata_over_inclusion,possible_bucket;sparse_or_no_abstract;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Immunization with the receptor-binding domain of SARS-CoV-2 elicits antibodies cross-neutralizing SARS-CoV-2 and SARS-CoV without antibody-dependent enhancement.,2020,2020/09/09,Cell discovery,0,"The study involves antibody response to SARS-CoV-2, which is relevant to seroprevalence and fatality rates.",,
LEADS-2,covid19,fatality,P5,5,32817980,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Neutralizing antibodies correlate with protection from SARS-CoV-2 in humans during a fishery vessel outbreak with high attack rate.,2020,2020/08/21,medRxiv : the preprint server for health sciences,1428,"The study involves seroprevalence and antibody studies in humans, which can support inference of SARS-CoV-2 infection fatality rates.",,
LEADS-2,covid19,fatality,P5,5,32286538,FP,sparse_metadata_over_inclusion,possible_bucket;sparse_or_no_abstract,possible_candidate,,-1,-1,-1,-1,-1,2,Human antibodies can neutralize SARS-CoV-2.,2020,2020/04/15,Nature reviews. Immunology,0,"The study focuses on human antibodies neutralizing SARS-CoV-2, which is directly related to seroprevalence and antibody studies.",,
LEADS-2,covid19,fatality,P5,5,32817941,FP,borderline_possible_over_inclusion,other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Elicitation of potent neutralizing antibody responses by designed protein nanoparticle vaccines for SARS-CoV-2.,2020,2020/08/21,bioRxiv : the preprint server for biology,1380,"The study involves eliciting neutralizing antibody responses, which can support inference of SARS-CoV-2 infection fatality rates.",,
LEADS-2,covid19,fatality,P5,5,33912791,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket;review_or_commentary_signal;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Convalescent plasma transfusion a promising therapy for coronavirus diseases 2019 (COVID-19): current updates.,2020,2021/04/29,Antibody therapeutics,959,"The paper discusses the use of convalescent plasma in COVID-19 patients, which is relevant to seroprevalence studies.",,
LEADS-2,covid19,fatality,P5,5,32637944,FP,wrong_epidemiological_parameter,other_parameter_signal;possible_bucket,possible_candidate,,-1,-1,-1,-1,-1,2,Structural and Functional Analysis of the D614G SARS-CoV-2 Spike Protein Variant.,2020,2020/07/09,bioRxiv : the preprint server for biology,1036,The study involves seroprevalence or antibody studies related to SARS-CoV-2 infection.,,
LEADS-2,covid19,fatality,P5,5,32908530,FP,borderline_possible_over_inclusion,original_or_data_signal;possible_bucket,possible_candidate,,-1,-1,-1,-1,-1,2,Molecular and Immunological Diagnostic Techniques of Medical Viruses.,2020,2020/09/10,International journal of microbiology,1619,"The abstract mentions the use of molecular and immunological diagnostic techniques for viral infections, which is relevant to the question.",,
LEADS-2,covid19,fatality,P5,5,32812013,FP,sparse_metadata_over_inclusion,possible_bucket;sparse_or_no_abstract,possible_candidate,,-1,-1,-1,-1,-1,2,Author Correction: Seroprevalence of immunoglobulin M and G antibodies against SARS-CoV-2 in China.,2020,2020/08/20,Nature medicine,101,"The paper focuses on seroprevalence of antibodies against SARS-CoV-2, which is relevant to the question.",,
LEADS-2,covid19,fatality,P5,5,32588002,FP,wrong_epidemiological_parameter,original_or_data_signal;other_parameter_signal;possible_bucket,possible_candidate,,-1,-1,-1,-1,-1,2,Detection of antibodies to the SARS-CoV-2 spike glycoprotein in both serum and saliva enhances detection of infection.,2020,2020/06/27,medRxiv : the preprint server for health sciences,1822,"The study focuses on detecting antibody responses in SARS-CoV-2-infected subjects, which is relevant to seroprevalence studies.",,
LEADS-2,covid19,fatality,P5,5,32607518,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Evaluation of two commercial and two non-commercial immunoassays for the detection of prior infection to SARS-CoV-2.,2020,2020/07/02,medRxiv : the preprint server for health sciences,1684,"The study evaluates seroprevalence using immunoassays, which can support inference of SARS-CoV-2 infection fatality rates.",,
LEADS-2,covid19,fatality,P5,5,32596696,FP,borderline_possible_over_inclusion,other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Structure-Based Design with Tag-Based Purification and In-Process Biotinylation Enable Streamlined Development of SARS-CoV-2 Spike Molecular Probes.,2020,2020/06/30,bioRxiv : the preprint server for biology,1160,"The study involves seroprevalence or antibody studies, which can support inference of SARS-CoV-2 infection fatality rates.",,
LEADS-2,covid19,fatality,P5,5,34594729,FP,wrong_epidemiological_parameter,original_or_data_signal;other_parameter_signal;possible_bucket,possible_candidate,,-1,-1,-1,-1,-1,2,"Antibody Response to COVID-19 Virus - Heilongjiang Province and Gansu Province, China, 2020.",2020,2021/10/01,China CDC weekly,1290,"The study involves serum samples from COVID-19 patients, which can provide data on antibody response and severity.",,
LEADS-2,covid19,fatality,P5,5,32488861,FP,borderline_possible_over_inclusion,possible_bucket;target_parameter_signal,possible_candidate,,-1,-1,-1,-1,-1,2,Applied Clinical Pharmacology in a Crisis: Interleukin-6 Axis Blockade and COVID-19.,2020,2020/06/04,Clinical pharmacology and therapeutics,331,The paper discusses seroprevalence studies and their relevance to COVID-19 fatality rates.,,
LEADS-2,covid19,fatality,P5,5,35519100,FP,wrong_epidemiological_parameter,original_or_data_signal;other_parameter_signal;possible_bucket,possible_candidate,,-1,-1,-1,-1,-1,2,A facile assay for rapid detection of COVID-19 antibodies.,2020,2022/05/06,RSC advances,1380,"The study involves a rapid detection method for COVID-19 antibodies, which is relevant to seroprevalence studies.",,
LEADS-2,covid19,fatality,P5,5,37252679,FP,wrong_epidemiological_parameter,original_or_data_signal;other_parameter_signal;possible_bucket,possible_candidate,,-1,-1,-1,-1,-1,2,Bayesian Analysis of Tests with Unknown Specificity and Sensitivity.,2020,2023/05/30,"Journal of the Royal Statistical Society. Series C, Applied statistics",1176,"The study involves SARS-CoV-2 antibodies, which is directly related to the question.",,
LEADS-2,covid19,fatality,P5,5,32636189,FP,sparse_metadata_over_inclusion,other_parameter_signal;possible_bucket;sparse_or_no_abstract,possible_candidate,,-1,-1,-1,-1,-1,2,"Covid-19: Herd immunity is ""unethical and unachievable,"" say experts after report of 5% seroprevalence in Spain.",2020,2020/07/09,BMJ (Clinical research ed.),0,"The study focuses on seroprevalence, which is relevant to the question.",,
