model_display,disease,topic,profile,project,pmid,error_kind,primary_type,flags,prediction,llm_tier,disease_score,population_score,location_score,evidence_score,parameter_score,overall_score,title,year,create_date,journal,abstract_len,overall_justification,parameter_justification,evidence_justification
Qwen3.6 Plus,covid19,fatality,P6,6,32511493,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,Urban Air Pollution May Enhance COVID-19 Case-Fatality and Mortality Rates in the United States.,2020,2020/06/09,medRxiv : the preprint server for health sciences,2538,"This study clearly addresses the research question by reporting original empirical estimates of COVID-19 case-fatality and mortality rates across US counties. It provides robust methodological details and explicit numerical results, making it a strong candidate for inclusion.","Directly reports and analyzes COVID-19 case-fatality rate (5.8%) and mortality rates, providing specific estimates and confidence intervals.","Reports original empirical data from a cross-sectional study with clear methods, large dataset, and statistical modeling results."
Qwen3.6 Plus,covid19,fatality,P6,6,32233163,FP,sparse_metadata_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;sparse_or_no_abstract;target_parameter_signal;weak_evidence_score,possible_candidate,P,4,4,3,2,4,3,Understanding and Interpretation of Case Fatality Rate of Coronavirus Disease 2019.,2020,2020/04/02,Journal of Korean medical science,0,"The paper directly addresses the case fatality rate of COVID-19 in human populations across multiple countries. However, the title suggests a conceptual or interpretive focus rather than primary empirical reporting, and limited metadata necessitates full-text review to confirm data sources and methodology.","Title explicitly states 'Case Fatality Rate', directly matching the target parameter despite sparse metadata.",The phrasing 'Understanding and Interpretation' suggests a conceptual review or methodological commentary rather than primary data collection. Limited metadata necessitates full-text verification to confirm study design.
Qwen3.6 Plus,covid19,fatality,P6,6,32742816,FP,broad_topic_over_inclusion,original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,3,4,4,"The effects of ""Fangcang, Huoshenshan, and Leishenshan"" hospitals and environmental factors on the mortality of COVID-19.",2020,2020/08/04,PeerJ,1967,The study directly addresses the research question by reporting and analyzing COVID-19 mortality rates using real-world surveillance data. It provides original empirical evidence on the target parameter with clear geographic and population relevance.,"Explicitly reports and analyzes the mortality rate of confirmed COVID-19 cases, evaluating its changes over time and correlations with environmental factors and hospital interventions.",Reports original empirical analysis using 32 days of surveillance data collected from the Chinese National Health Commission and environmental monitoring sources.
Qwen3.6 Plus,covid19,fatality,P6,6,33623621,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,4,3,2,3,Estimating actual COVID-19 case numbers using cumulative death count-A method of measuring effectiveness of lockdown of non-essential activities: a South African case study.,2020,2021/02/24,The Pan African medical journal,1831,The study analyzes COVID-19 death data in South Africa but uses a pre-existing IFR estimate as an input to model case numbers rather than estimating or reporting mortality/CFR as an outcome. It remains a possible candidate pending full-text verification.,Uses a borrowed IFR estimate (0.66%) as a fixed input assumption to back-calculate case numbers rather than reporting a new mortality or case fatality rate as a study result.,Reports original empirical analysis using cumulative death counts and back-calculation methods; not a review or commentary.
Qwen3.6 Plus,covid19,fatality,P6,6,33195884,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,4,3,2,3,Predictive modeling of COVID-19 death cases in Pakistan.,2020,2020/11/16,Infectious Disease Modelling,1458,"The study uses real-world Pakistani surveillance data to model COVID-19 death trends. While highly relevant to the disease and population, it focuses on predicting absolute death counts rather than explicitly reporting a case fatality or mortality rate, warranting full-text verification.",Models absolute death counts and trends rather than explicitly calculating or reporting a case fatality rate or mortality rate; mentions mortality rate decreasing but focuses on total deaths.,Reports original empirical analysis using regression models applied to real-world national case and death data.
Qwen3.6 Plus,covid19,fatality,P6,6,33537125,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,P,4,4,4,4,3,4,"Age, neutrophil lymphocyte ratio, and radiographic assessment of the quantity of lung edema (RALE) score to predict in-hospital mortality in COVID-19 patients: a retrospective study.",2020,2021/02/05,F1000Research,1626,"This retrospective study analyzes clinical predictors of in-hospital mortality in 111 COVID-19 patients. It uses original data and directly addresses mortality, making it highly relevant, though full-text review is needed to confirm explicit reporting of the fatality rate.","Investigates in-hospital mortality as the primary outcome and develops a prediction score; while the abstract emphasizes predictive accuracy, the study inherently analyzes mortality outcomes from real patient data.",Retrospective study reporting original empirical clinical data and multivariate statistical analysis.
Qwen3.6 Plus,covid19,fatality,P6,6,32658845,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,3,4,4,4,[Neutrophil to lymphocyte ratio as a prognostic marker in COVID-19].,2020,2020/07/14,Medicina,1338,This study is a strong candidate that directly addresses the research question by reporting an original mortality rate from a confirmed COVID-19 patient cohort. All core dimensions are well-supported by the abstract.,Explicitly reports a mortality rate of 7% (9 deaths) calculated directly from the study cohort.,Retrospective cohort study reporting original empirical data collected from patient records.
Qwen3.6 Plus,covid19,fatality,P6,6,32760350,FP,plausibly_relevant_not_in_sr_gt,high_5d_scores;original_or_data_signal;other_parameter_signal;target_parameter_signal,strong_candidate,S,4,4,4,4,4,4,"Association Between Diabetes and COVID-19: A Retrospective Observational Study With a Large Sample of 1,880 Cases in Leishenshan Hospital, Wuhan.",2020,2020/08/08,Frontiers in endocrinology,1317,"This study is a strong candidate that provides original mortality rate estimates from a large COVID-19 cohort in Wuhan. It clearly meets all inclusion criteria for disease, population, evidence, and target parameter.","Explicitly reports mortality rates (2.9% and 1.1%) stratified by diabetes status, computed directly from the study cohort.",Retrospective observational study with original empirical data collection and statistical analysis.
Qwen3.6 Plus,covid19,fatality,P6,6,32483458,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,P,4,4,4,4,3,4,"Risk factors for adverse clinical outcomes with COVID-19 in China: a multicenter, retrospective, observational study.",2020,2020/06/03,Theranostics,2095,"The study is an original clinical cohort investigating COVID-19 outcomes in China. It explicitly reports in-hospital mortality counts and percentages, making it relevant for estimating case fatality, though the primary focus is on identifying risk factors rather than calculating the overall CFR.","Reports in-hospital death counts (33 deceased out of 703 patients) and analyzes risk factors for mortality, providing a direct mortality estimate from the cohort.","Original multicenter, retrospective observational study collecting primary clinical and outcome data."
Qwen3.6 Plus,covid19,fatality,P6,6,32315725,FP,borderline_possible_over_inclusion,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal,possible_candidate,P,4,4,4,4,3,4,"Suppressed T cell-mediated immunity in patients with COVID-19: A clinical retrospective study in Wuhan, China.",2020,2020/04/22,The Journal of infection,2479,"The study is an original clinical cohort investigating COVID-19 in Wuhan. It explicitly reports in-hospital mortality counts and analyzes immunological predictors of death, making it relevant for mortality estimation, though the primary aim is biomarker identification rather than CFR calculation.","Reports in-hospital death counts (28 deceased out of 187 patients) and evaluates predictors of mortality, providing a direct mortality estimate from the cohort.","Original retrospective clinical study collecting primary demographic, laboratory, and outcome data."
Qwen3.6 Plus,covid19,fatality,P6,6,33363079,FP,weak_or_indirect_target_parameter,original_or_data_signal;other_parameter_signal;possible_bucket;target_parameter_signal;weak_parameter_score,possible_candidate,P,4,4,4,3,2,3,Epidemic Spread and Its Management Through Governance and Leadership Response Influencing the Arising Challenges Around COVID-19 in Pakistan-A Lesson Learnt for Low Income Countries With Limited Resource.,2020,2020/12/28,Frontiers in public health,1473,"The study addresses COVID-19 in Pakistan using original surveillance data. While it reports case and death totals, it does not explicitly present a mortality or CFR estimate in the abstract, warranting full-text review to confirm parameter reporting.",Provides raw case and death counts but does not explicitly calculate or state a mortality or case fatality rate in the abstract.,Reports original surveillance data (case and death counts over 169 days) rather than a review or commentary.
